data,região,à vista,30 dias
07/07/2022,MG Sul,271.0,273.0
07/07/2022,GO Goiânia,279.0,280.5
07/07/2022,GO Reg. Sul,274.0,276.0
07/07/2022,MS Dourados,270.0,272.0
07/07/2022,MS C. Grande,272.0,274.0
07/07/2022,MS Três Lagoas,269.0,271.0
07/07/2022,RS Oeste**,9.95,10.05
07/07/2022,RS Pelotas**,10.05,10.15
07/07/2022,BA Sul,269.0,271.0
07/07/2022,BA Oeste,264.0,266.0
07/07/2022,MT Norte,269.0,271.0
07/07/2022,MT Sudoeste,272.0,274.0
07/07/2022,MT Cuiabá*,274.0,276.0
07/07/2022,MT Sudeste,276.0,278.0
07/07/2022,PR Noroeste,275.0,277.0
07/07/2022,SC,283.5,285.5
07/07/2022,MA Oeste,259.0,261.0
07/07/2022,Alagoas,286.5,288.5
07/07/2022,PA Marabá,272.0,274.0
07/07/2022,PA Redenção,268.0,270.0
07/07/2022,PA Paragominas,279.5,281.5
07/07/2022,RO Sudeste,250.0,252.0
07/07/2022,TO Sul,263.0,265.0
07/07/2022,TO Norte,269.0,271.0
07/07/2022,Acre,244.5,246.5
07/07/2022,ES,271.0,273.0
07/07/2022,RJ,276.0,278.0
08/07/2022,SP Barretos,278.0,279.5
08/07/2022,SP Araçatuba,278.0,279.5
08/07/2022,MG Triângulo,271.0,273.0
08/07/2022,MG B.Horizonte,274.0,276.0
08/07/2022,MG Norte,274.0,276.0
08/07/2022,MG Sul,271.0,273.0
08/07/2022,GO Goiânia,279.0,280.5
08/07/2022,GO Reg. Sul,274.0,276.0
08/07/2022,MS Dourados,270.0,272.0
08/07/2022,MS C. Grande,272.0,274.0
08/07/2022,MS Três Lagoas,269.0,271.0
08/07/2022,RS Oeste**,9.95,10.05
08/07/2022,RS Pelotas**,10.05,10.15
08/07/2022,BA Sul,269.0,271.0
08/07/2022,BA Oeste,264.0,266.0
08/07/2022,MT Norte,269.0,271.0
08/07/2022,MT Sudoeste,272.0,274.0
08/07/2022,MT Cuiabá*,274.0,276.0
08/07/2022,MT Sudeste,276.0,278.0
08/07/2022,PR Noroeste,275.0,277.0
08/07/2022,SC,283.5,285.5
08/07/2022,MA Oeste,259.0,261.0
08/07/2022,Alagoas,286.5,288.5
08/07/2022,PA Marabá,272.0,274.0
08/07/2022,PA Redenção,268.0,270.0
08/07/2022,PA Paragominas,281.5,283.5
08/07/2022,RO Sudeste,250.0,252.0
08/07/2022,TO Sul,264.0,266.0
08/07/2022,TO Norte,269.0,271.0
08/07/2022,Acre,249.0,251.0
08/07/2022,ES,271.0,273.0
08/07/2022,RJ,276.0,278.0
11/07/2022,SP Barretos,278.0,279.5
11/07/2022,SP Araçatuba,278.0,279.5
11/07/2022,MG Triângulo,271.0,273.0
11/07/2022,MG B.Horizonte,274.0,276.0
11/07/2022,MG Norte,273.0,275.0
11/07/2022,MG Sul,271.0,273.0
11/07/2022,GO Goiânia,279.0,280.5
11/07/2022,GO Reg. Sul,274.0,276.0
11/07/2022,MS Dourados,270.0,272.0
11/07/2022,MS C. Grande,272.0,274.0
11/07/2022,MS Três Lagoas,269.0,271.0
11/07/2022,RS Oeste**,9.95,10.05
11/07/2022,RS Pelotas**,10.05,10.15
11/07/2022,BA Sul,269.0,271.0
11/07/2022,BA Oeste,264.0,266.0
11/07/2022,MT Norte,269.0,271.0
11/07/2022,MT Sudoeste,269.0,271.0
11/07/2022,MT Cuiabá*,272.0,274.0
11/07/2022,MT Sudeste,276.0,278.0
11/07/2022,PR Noroeste,275.0,277.0
11/07/2022,SC,283.5,285.5
11/07/2022,MA Oeste,259.0,261.0
11/07/2022,Alagoas,286.5,288.5
11/07/2022,PA Marabá,269.0,271.0
11/07/2022,PA Redenção,268.0,270.0
11/07/2022,PA Paragominas,281.5,283.5
11/07/2022,RO Sudeste,250.0,252.0
11/07/2022,TO Sul,262.0,264.0
11/07/2022,TO Norte,269.0,271.0
11/07/2022,Acre,249.0,251.0
11/07/2022,ES,271.0,273.0
11/07/2022,RJ,276.0,278.0
12/07/2022,SP Barretos,278.0,279.5
12/07/2022,SP Araçatuba,278.0,279.5
12/07/2022,MG Triângulo,271.0,273.0
12/07/2022,MG B.Horizonte,274.0,276.0
12/07/2022,MG Norte,273.0,275.0
12/07/2022,MG Sul,271.0,273.0
12/07/2022,GO Goiânia,279.0,280.5
12/07/2022,GO Reg. Sul,274.0,276.0
12/07/2022,MS Dourados,270.0,272.0
12/07/2022,MS C. Grande,272.0,274.0
12/07/2022,MS Três Lagoas,269.0,271.0
12/07/2022,RS Oeste**,9.95,10.05
12/07/2022,RS Pelotas**,10.05,10.15
12/07/2022,BA Sul,269.0,271.0
12/07/2022,BA Oeste,264.0,266.0
12/07/2022,MT Norte,269.0,271.0
12/07/2022,MT Sudoeste,269.0,271.0
12/07/2022,MT Cuiabá*,272.0,274.0
12/07/2022,MT Sudeste,276.0,278.0
12/07/2022,PR Noroeste,275.0,277.0
12/07/2022,SC,283.5,285.5
12/07/2022,MA Oeste,259.0,261.0
12/07/2022,Alagoas,286.5,288.5
12/07/2022,PA Marabá,269.0,271.0
12/07/2022,PA Redenção,268.0,270.0
12/07/2022,PA Paragominas,281.5,283.5
12/07/2022,RO Sudeste,250.0,252.0
12/07/2022,TO Sul,264.0,266.0
12/07/2022,TO Norte,269.0,271.0
12/07/2022,Acre,249.0,251.0
12/07/2022,ES,271.0,273.0
12/07/2022,RJ,276.0,278.0
13/07/2022,SP Barretos,276.0,278.0
13/07/2022,SP Araçatuba,276.0,278.0
13/07/2022,MG Triângulo,271.0,273.0
13/07/2022,MG B.Horizonte,274.0,276.0
13/07/2022,MG Norte,271.0,273.0
13/07/2022,MG Sul,269.0,271.0
13/07/2022,GO Goiânia,276.0,278.0
13/07/2022,GO Reg. Sul,272.0,274.0
13/07/2022,MS Dourados,270.0,272.0
13/07/2022,MS C. Grande,271.0,273.0
13/07/2022,MS Três Lagoas,268.0,270.0
13/07/2022,RS Oeste**,9.95,10.05
13/07/2022,RS Pelotas**,10.05,10.15
13/07/2022,BA Sul,269.0,271.0
13/07/2022,BA Oeste,264.0,266.0
13/07/2022,MT Norte,269.0,271.0
13/07/2022,MT Sudoeste,269.0,271.0
13/07/2022,MT Cuiabá*,272.0,274.0
13/07/2022,MT Sudeste,274.0,276.0
13/07/2022,PR Noroeste,275.0,277.0
13/07/2022,SC,283.5,285.5
13/07/2022,MA Oeste,259.0,261.0
13/07/2022,Alagoas,286.5,288.5
13/07/2022,PA Marabá,269.0,271.0
13/07/2022,PA Redenção,268.0,270.0
13/07/2022,PA Paragominas,279.0,280.5
13/07/2022,RO Sudeste,250.0,252.0
13/07/2022,TO Sul,264.0,266.0
13/07/2022,TO Norte,269.0,271.0
13/07/2022,Acre,249.0,251.0
13/07/2022,ES,271.0,273.0
13/07/2022,RJ,276.0,278.0
14/07/2022,SP Barretos,276.0,278.0
14/07/2022,SP Araçatuba,276.0,278.0
14/07/2022,MG Triângulo,271.0,273.0
14/07/2022,MG B.Horizonte,274.0,276.0
14/07/2022,MG Norte,270.0,272.0
14/07/2022,MG Sul,269.0,271.0
14/07/2022,GO Goiânia,276.0,278.0
14/07/2022,GO Reg. Sul,272.0,274.0
14/07/2022,MS Dourados,269.0,271.0
14/07/2022,MS C. Grande,271.0,273.0
14/07/2022,MS Três Lagoas,266.0,268.0
14/07/2022,RS Oeste**,9.95,10.05
14/07/2022,RS Pelotas**,10.05,10.15
14/07/2022,BA Sul,269.0,271.0
14/07/2022,BA Oeste,264.0,266.0
14/07/2022,MT Norte,269.0,271.0
14/07/2022,MT Sudoeste,269.0,271.0
14/07/2022,MT Cuiabá*,272.0,274.0
14/07/2022,MT Sudeste,274.0,276.0
14/07/2022,PR Noroeste,274.0,276.0
14/07/2022,SC,283.5,285.5
14/07/2022,MA Oeste,258.0,260.0
14/07/2022,Alagoas,285.5,287.5
14/07/2022,PA Marabá,269.0,271.0
14/07/2022,PA Redenção,268.0,270.0
14/07/2022,PA Paragominas,276.0,278.0
14/07/2022,RO Sudeste,250.0,252.0
14/07/2022,TO Sul,262.0,264.0
14/07/2022,TO Norte,269.0,271.0
14/07/2022,Acre,249.0,251.0
14/07/2022,ES,269.0,271.0
14/07/2022,RJ,274.0,276.0
15/07/2022,SP Barretos,276.0,278.0
15/07/2022,SP Araçatuba,276.0,278.0
15/07/2022,MG Triângulo,271.0,273.0
15/07/2022,MG B.Horizonte,274.0,276.0
15/07/2022,MG Norte,269.0,271.0
15/07/2022,MG Sul,269.0,271.0
15/07/2022,GO Goiânia,276.0,278.0
15/07/2022,GO Reg. Sul,274.0,276.0
15/07/2022,MS Dourados,269.0,271.0
15/07/2022,MS C. Grande,271.0,273.0
15/07/2022,MS Três Lagoas,266.0,268.0
15/07/2022,RS Oeste**,9.95,10.05
15/07/2022,RS Pelotas**,10.05,10.15
15/07/2022,BA Sul,269.0,271.0
15/07/2022,BA Oeste,264.0,266.0
15/07/2022,MT Norte,269.0,271.0
15/07/2022,MT Sudoeste,269.0,271.0
15/07/2022,MT Cuiabá*,272.0,274.0
15/07/2022,MT Sudeste,274.0,276.0
15/07/2022,PR Noroeste,274.0,276.0
15/07/2022,SC,283.5,285.5
15/07/2022,MA Oeste,258.0,260.0
15/07/2022,Alagoas,285.5,287.5
15/07/2022,PA Marabá,269.0,271.0
15/07/2022,PA Redenção,268.0,270.0
15/07/2022,PA Paragominas,276.0,278.0
15/07/2022,RO Sudeste,250.0,252.0
15/07/2022,TO Sul,262.0,264.0
15/07/2022,TO Norte,269.0,271.0
15/07/2022,Acre,249.0,251.0
15/07/2022,ES,269.0,271.0
15/07/2022,RJ,274.0,276.0
18/07/2022,SP Barretos,276.0,278.0
18/07/2022,SP Araçatuba,276.0,278.0
18/07/2022,MG Triângulo,270.0,272.0
18/07/2022,MG B.Horizonte,272.0,274.0
18/07/2022,MG Norte,267.0,269.0
18/07/2022,MG Sul,269.0,271.0
18/07/2022,GO Goiânia,276.0,278.0
18/07/2022,GO Reg. Sul,274.0,276.0
18/07/2022,MS Dourados,269.0,271.0
18/07/2022,MS C. Grande,269.0,271.0
18/07/2022,MS Três Lagoas,266.0,268.0
18/07/2022,RS Oeste**,9.95,10.05
18/07/2022,RS Pelotas**,10.05,10.15
18/07/2022,BA Sul,269.0,271.0
18/07/2022,BA Oeste,264.0,266.0
18/07/2022,MT Norte,267.0,269.0
18/07/2022,MT Sudoeste,269.0,271.0
18/07/2022,MT Cuiabá*,272.0,274.0
18/07/2022,MT Sudeste,272.0,274.0
18/07/2022,PR Noroeste,274.0,276.0
18/07/2022,SC,285.5,287.5
18/07/2022,MA Oeste,258.0,260.0
18/07/2022,Alagoas,285.5,287.5
18/07/2022,PA Marabá,269.0,271.0
18/07/2022,PA Redenção,268.0,270.0
18/07/2022,PA Paragominas,276.0,278.0
18/07/2022,RO Sudeste,250.0,252.0
18/07/2022,TO Sul,262.0,264.0
18/07/2022,TO Norte,269.0,271.0
18/07/2022,Acre,249.0,251.0
18/07/2022,ES,267.0,269.0
18/07/2022,RJ,274.0,276.0
19/07/2022,SP Barretos,276.0,278.0
19/07/2022,SP Araçatuba,276.0,278.0
19/07/2022,MG Triângulo,270.0,272.0
19/07/2022,MG B.Horizonte,272.0,274.0
19/07/2022,MG Norte,269.0,271.0
19/07/2022,MG Sul,271.0,273.0
19/07/2022,GO Goiânia,276.0,278.0
19/07/2022,GO Reg. Sul,274.0,276.0
19/07/2022,MS Dourados,271.0,273.0
19/07/2022,MS C. Grande,271.0,273.0
19/07/2022,MS Três Lagoas,266.0,268.0
19/07/2022,RS Oeste**,10.05,10.15
19/07/2022,RS Pelotas**,10.05,10.15
19/07/2022,BA Sul,269.0,271.0
19/07/2022,BA Oeste,262.0,264.0
19/07/2022,MT Norte,269.0,271.0
19/07/2022,MT Sudoeste,269.0,271.0
19/07/2022,MT Cuiabá*,274.0,276.0
19/07/2022,MT Sudeste,272.0,274.0
19/07/2022,PR Noroeste,274.0,276.0
19/07/2022,SC,287.5,289.5
19/07/2022,MA Oeste,258.0,260.0
19/07/2022,Alagoas,285.5,287.5
19/07/2022,PA Marabá,267.0,269.0
19/07/2022,PA Redenção,266.0,268.0
19/07/2022,PA Paragominas,276.0,278.0
19/07/2022,RO Sudeste,250.0,252.0
19/07/2022,TO Sul,261.0,263.0
19/07/2022,TO Norte,269.0,271.0
19/07/2022,Acre,249.0,251.0
19/07/2022,ES,265.0,267.0
19/07/2022,RJ,274.0,276.0
20/07/2022,SP Barretos,274.0,276.0
20/07/2022,SP Araçatuba,274.0,276.0
20/07/2022,MG Triângulo,268.0,270.0
20/07/2022,MG B.Horizonte,268.0,270.0
20/07/2022,MG Norte,269.0,271.0
20/07/2022,MG Sul,270.0,272.0
20/07/2022,GO Goiânia,274.0,276.0
20/07/2022,GO Reg. Sul,272.0,274.0
20/07/2022,MS Dourados,271.0,273.0
20/07/2022,MS C. Grande,271.0,273.0
20/07/2022,MS Três Lagoas,266.0,268.0
20/07/2022,RS Oeste**,10.0,10.1
20/07/2022,RS Pelotas**,10.05,10.15
20/07/2022,BA Sul,266.0,268.0
20/07/2022,BA Oeste,260.0,262.0
20/07/2022,MT Norte,269.0,271.0
20/07/2022,MT Sudoeste,267.0,269.0
20/07/2022,MT Cuiabá*,271.0,273.0
20/07/2022,MT Sudeste,269.0,271.0
20/07/2022,PR Noroeste,274.0,276.0
20/07/2022,SC,285.5,287.5
20/07/2022,MA Oeste,258.0,260.0
20/07/2022,Alagoas,285.5,287.5
20/07/2022,PA Marabá,267.0,269.0
20/07/2022,PA Redenção,265.0,267.0
20/07/2022,PA Paragominas,276.0,278.0
20/07/2022,RO Sudeste,249.0,251.0
20/07/2022,TO Sul,259.0,261.0
20/07/2022,TO Norte,266.0,268.0
20/07/2022,Acre,246.5,248.0
20/07/2022,ES,265.0,267.0
20/07/2022,RJ,274.0,276.0
21/07/2022,SP Barretos,274.0,276.0
21/07/2022,SP Araçatuba,274.0,276.0
21/07/2022,MG Triângulo,268.0,270.0
21/07/2022,MG B.Horizonte,267.0,269.0
21/07/2022,MG Norte,269.0,271.0
21/07/2022,MG Sul,271.0,273.0
21/07/2022,GO Goiânia,274.0,276.0
21/07/2022,GO Reg. Sul,272.0,274.0
21/07/2022,MS Dourados,271.0,273.0
21/07/2022,MS C. Grande,271.0,273.0
21/07/2022,MS Três Lagoas,266.0,268.0
21/07/2022,RS Oeste**,10.0,10.1
21/07/2022,RS Pelotas**,10.05,10.15
21/07/2022,BA Sul,266.0,268.0
21/07/2022,BA Oeste,260.0,262.0
21/07/2022,MT Norte,269.0,271.0
21/07/2022,MT Sudoeste,267.0,269.0
21/07/2022,MT Cuiabá*,274.0,276.0
21/07/2022,MT Sudeste,271.0,273.0
21/07/2022,PR Noroeste,274.0,276.0
21/07/2022,SC,283.5,285.5
21/07/2022,MA Oeste,258.0,260.0
21/07/2022,Alagoas,285.5,287.5
21/07/2022,PA Marabá,267.0,269.0
21/07/2022,PA Redenção,265.0,267.0
21/07/2022,PA Paragominas,277.0,279.0
21/07/2022,RO Sudeste,252.0,254.0
21/07/2022,TO Sul,259.0,261.0
21/07/2022,TO Norte,266.0,268.0
21/07/2022,Acre,244.5,246.5
21/07/2022,ES,265.0,267.0
21/07/2022,RJ,274.0,276.0
22/07/2022,SP Barretos,274.0,276.0
22/07/2022,SP Araçatuba,274.0,276.0
22/07/2022,MG Triângulo,268.0,270.0
22/07/2022,MG B.Horizonte,265.0,267.0
22/07/2022,MG Norte,269.0,271.0
22/07/2022,MG Sul,271.0,273.0
22/07/2022,GO Goiânia,274.0,276.0
22/07/2022,GO Reg. Sul,272.0,274.0
22/07/2022,MS Dourados,271.0,273.0
22/07/2022,MS C. Grande,269.0,271.0
22/07/2022,MS Três Lagoas,266.0,268.0
22/07/2022,RS Oeste**,10.0,10.1
22/07/2022,RS Pelotas**,10.05,10.15
22/07/2022,BA Sul,266.0,268.0
22/07/2022,BA Oeste,260.0,262.0
22/07/2022,MT Norte,269.0,271.0
22/07/2022,MT Sudoeste,267.0,269.0
22/07/2022,MT Cuiabá*,274.0,276.0
22/07/2022,MT Sudeste,271.0,273.0
22/07/2022,PR Noroeste,274.0,276.0
22/07/2022,SC,283.5,285.5
22/07/2022,MA Oeste,258.0,260.0
22/07/2022,Alagoas,285.5,287.5
22/07/2022,PA Marabá,267.0,269.0
22/07/2022,PA Redenção,264.0,266.0
22/07/2022,PA Paragominas,279.0,280.5
22/07/2022,RO Sudeste,252.0,254.0
22/07/2022,TO Sul,259.0,261.0
22/07/2022,TO Norte,266.0,268.0
22/07/2022,Acre,244.5,246.5
22/07/2022,ES,264.0,266.0
22/07/2022,RJ,274.0,276.0
25/07/2022,SP Barretos,274.0,276.0
25/07/2022,SP Araçatuba,274.0,276.0
25/07/2022,MG Triângulo,268.0,270.0
25/07/2022,MG B.Horizonte,265.0,267.0
25/07/2022,MG Norte,269.0,271.0
25/07/2022,MG Sul,273.0,275.0
25/07/2022,GO Goiânia,274.0,276.0
25/07/2022,GO Reg. Sul,272.0,274.0
25/07/2022,MS Dourados,271.0,273.0
25/07/2022,MS C. Grande,269.0,271.0
25/07/2022,MS Três Lagoas,266.0,268.0
25/07/2022,RS Oeste**,10.0,10.1
25/07/2022,RS Pelotas**,10.05,10.15
25/07/2022,BA Sul,266.0,268.0
25/07/2022,BA Oeste,260.0,262.0
25/07/2022,MT Norte,269.0,271.0
25/07/2022,MT Sudoeste,267.0,269.0
25/07/2022,MT Cuiabá*,276.0,278.0
25/07/2022,MT Sudeste,271.0,273.0
25/07/2022,PR Noroeste,274.0,276.0
25/07/2022,SC,283.5,285.5
25/07/2022,MA Oeste,258.0,260.0
25/07/2022,Alagoas,285.5,287.5
25/07/2022,PA Marabá,267.0,269.0
25/07/2022,PA Redenção,264.0,266.0
25/07/2022,PA Paragominas,279.0,280.5
25/07/2022,RO Sudeste,254.0,256.0
25/07/2022,TO Sul,259.0,261.0
25/07/2022,TO Norte,266.0,268.0
25/07/2022,Acre,244.5,246.5
25/07/2022,ES,264.0,266.0
25/07/2022,RJ,274.0,276.0
26/07/2022,SP Barretos,274.0,276.0
26/07/2022,SP Araçatuba,274.0,276.0
26/07/2022,MG Triângulo,268.0,270.0
26/07/2022,MG B.Horizonte,264.0,266.0
26/07/2022,MG Norte,269.0,271.0
26/07/2022,MG Sul,274.0,276.0
26/07/2022,GO Goiânia,274.0,276.0
26/07/2022,GO Reg. Sul,271.0,273.0
26/07/2022,MS Dourados,269.0,271.0
26/07/2022,MS C. Grande,268.0,270.0
26/07/2022,MS Três Lagoas,264.0,266.0
26/07/2022,RS Oeste**,10.0,10.1
26/07/2022,RS Pelotas**,10.05,10.15
26/07/2022,BA Sul,267.0,269.0
26/07/2022,BA Oeste,261.0,263.0
26/07/2022,MT Norte,269.0,271.0
26/07/2022,MT Sudoeste,268.0,270.0
26/07/2022,MT Cuiabá*,276.0,278.0
26/07/2022,MT Sudeste,271.0,273.0
26/07/2022,PR Noroeste,272.0,274.0
26/07/2022,SC,285.5,287.5
26/07/2022,MA Oeste,258.0,260.0
26/07/2022,Alagoas,286.5,288.5
26/07/2022,PA Marabá,267.0,269.0
26/07/2022,PA Redenção,264.0,266.0
26/07/2022,PA Paragominas,279.0,280.5
26/07/2022,RO Sudeste,254.0,256.0
26/07/2022,TO Sul,259.0,261.0
26/07/2022,TO Norte,264.0,266.0
26/07/2022,Acre,244.5,246.5
26/07/2022,ES,264.0,266.0
26/07/2022,RJ,271.0,273.0
27/07/2022,SP Barretos,274.0,276.0
27/07/2022,SP Araçatuba,274.0,276.0
27/07/2022,MG Triângulo,268.0,270.0
27/07/2022,MG B.Horizonte,262.0,264.0
27/07/2022,MG Norte,269.0,271.0
27/07/2022,MG Sul,272.0,274.0
27/07/2022,GO Goiânia,274.0,276.0
27/07/2022,GO Reg. Sul,271.0,273.0
27/07/2022,MS Dourados,267.0,269.0
27/07/2022,MS C. Grande,267.0,269.0
27/07/2022,MS Três Lagoas,263.0,265.0
27/07/2022,RS Oeste**,9.75,9.85
27/07/2022,RS Pelotas**,10.05,10.15
27/07/2022,BA Sul,267.0,269.0
27/07/2022,BA Oeste,261.0,263.0
27/07/2022,MT Norte,269.0,271.0
27/07/2022,MT Sudoeste,267.0,269.0
27/07/2022,MT Cuiabá*,275.0,277.0
27/07/2022,MT Sudeste,271.0,273.0
27/07/2022,PR Noroeste,272.0,274.0
27/07/2022,SC,285.5,287.5
27/07/2022,MA Oeste,258.0,260.0
27/07/2022,Alagoas,286.5,288.5
27/07/2022,PA Marabá,267.0,269.0
27/07/2022,PA Redenção,264.0,266.0
27/07/2022,PA Paragominas,276.0,278.0
27/07/2022,RO Sudeste,254.0,256.0
27/07/2022,TO Sul,259.0,261.0
27/07/2022,TO Norte,264.0,266.0
27/07/2022,Acre,244.5,246.5
27/07/2022,ES,264.0,266.0
27/07/2022,RJ,271.0,273.0
28/07/2022,SP Barretos,274.0,276.0
28/07/2022,SP Araçatuba,274.0,276.0
28/07/2022,MG Triângulo,266.0,268.0
28/07/2022,MG B.Horizonte,262.0,264.0
28/07/2022,MG Norte,269.0,271.0
28/07/2022,MG Sul,272.0,274.0
28/07/2022,GO Goiânia,274.0,276.0
28/07/2022,GO Reg. Sul,271.0,273.0
28/07/2022,MS Dourados,267.0,269.0
28/07/2022,MS C. Grande,267.0,269.0
28/07/2022,MS Três Lagoas,263.0,265.0
28/07/2022,RS Oeste**,9.75,9.85
28/07/2022,RS Pelotas**,10.05,10.15
28/07/2022,BA Sul,267.0,269.0
28/07/2022,BA Oeste,261.0,263.0
28/07/2022,MT Norte,269.0,271.0
28/07/2022,MT Sudoeste,265.0,267.0
28/07/2022,MT Cuiabá*,275.0,277.0
28/07/2022,MT Sudeste,271.0,273.0
28/07/2022,PR Noroeste,272.0,274.0
28/07/2022,SC,285.5,287.5
28/07/2022,MA Oeste,258.0,260.0
28/07/2022,Alagoas,286.5,288.5
28/07/2022,PA Marabá,267.0,269.0
28/07/2022,PA Redenção,264.0,266.0
28/07/2022,PA Paragominas,276.0,278.0
28/07/2022,RO Sudeste,254.0,256.0
28/07/2022,TO Sul,259.0,261.0
28/07/2022,TO Norte,264.0,266.0
28/07/2022,Acre,244.5,246.5
28/07/2022,ES,264.0,266.0
28/07/2022,RJ,271.0,273.0
29/07/2022,SP Barretos,274.0,276.0
29/07/2022,SP Araçatuba,274.0,276.0
29/07/2022,MG Triângulo,266.0,268.0
29/07/2022,MG B.Horizonte,262.0,264.0
29/07/2022,MG Norte,269.0,271.0
29/07/2022,MG Sul,270.0,272.0
29/07/2022,GO Goiânia,274.0,276.0
29/07/2022,GO Reg. Sul,269.0,271.0
29/07/2022,MS Dourados,267.0,269.0
29/07/2022,MS C. Grande,267.0,269.0
29/07/2022,MS Três Lagoas,263.0,265.0
29/07/2022,RS Oeste**,9.75,9.85
29/07/2022,RS Pelotas**,10.05,10.15
29/07/2022,BA Sul,267.0,269.0
29/07/2022,BA Oeste,261.0,263.0
29/07/2022,MT Norte,269.0,271.0
29/07/2022,MT Sudoeste,265.0,267.0
29/07/2022,MT Cuiabá*,273.0,275.0
29/07/2022,MT Sudeste,271.0,273.0
29/07/2022,PR Noroeste,272.0,274.0
29/07/2022,SC,285.5,287.5
29/07/2022,MA Oeste,258.0,260.0
29/07/2022,Alagoas,286.5,288.5
29/07/2022,PA Marabá,267.0,269.0
29/07/2022,PA Redenção,264.0,266.0
29/07/2022,PA Paragominas,274.0,276.0
29/07/2022,RO Sudeste,254.0,256.0
29/07/2022,TO Sul,257.0,259.0
29/07/2022,TO Norte,266.0,268.0
29/07/2022,Acre,244.5,246.5
29/07/2022,ES,266.0,268.0
29/07/2022,RJ,271.0,273.0
01/08/2022,SP Barretos,274.0,276.0
01/08/2022,SP Araçatuba,274.0,276.0
01/08/2022,MG Triângulo,266.0,268.0
01/08/2022,MG B.Horizonte,262.0,264.0
01/08/2022,MG Norte,269.0,271.0
01/08/2022,MG Sul,270.0,272.0
01/08/2022,GO Goiânia,274.0,276.0
01/08/2022,GO Reg. Sul,267.0,269.0
01/08/2022,MS Dourados,267.0,269.0
01/08/2022,MS C. Grande,267.0,269.0
01/08/2022,MS Três Lagoas,263.0,265.0
01/08/2022,RS Oeste**,9.75,9.85
01/08/2022,RS Pelotas**,10.05,10.15
01/08/2022,BA Sul,267.0,269.0
01/08/2022,BA Oeste,261.0,263.0
01/08/2022,MT Norte,269.0,271.0
01/08/2022,MT Sudoeste,265.0,267.0
01/08/2022,MT Cuiabá*,273.0,275.0
01/08/2022,MT Sudeste,271.0,273.0
01/08/2022,PR Noroeste,272.0,274.0
01/08/2022,SC,285.5,287.5
01/08/2022,MA Oeste,258.0,260.0
01/08/2022,Alagoas,286.5,288.5
01/08/2022,PA Marabá,267.0,269.0
01/08/2022,PA Redenção,264.0,266.0
01/08/2022,PA Paragominas,274.0,276.0
01/08/2022,RO Sudeste,254.0,256.0
01/08/2022,TO Sul,257.0,259.0
01/08/2022,TO Norte,266.0,268.0
01/08/2022,Acre,244.5,246.5
01/08/2022,ES,269.0,271.0
01/08/2022,RJ,271.0,273.0
02/08/2022,SP Barretos,274.0,276.0
02/08/2022,SP Araçatuba,274.0,276.0
02/08/2022,MG Triângulo,266.0,268.0
02/08/2022,MG B.Horizonte,262.0,264.0
02/08/2022,MG Norte,269.0,271.0
02/08/2022,MG Sul,270.0,272.0
02/08/2022,GO Goiânia,274.0,276.0
02/08/2022,GO Reg. Sul,267.0,269.0
02/08/2022,MS Dourados,269.0,271.0
02/08/2022,MS C. Grande,267.0,269.0
02/08/2022,MS Três Lagoas,261.0,263.0
02/08/2022,RS Oeste**,9.75,9.85
02/08/2022,RS Pelotas**,10.05,10.15
02/08/2022,BA Sul,269.0,271.0
02/08/2022,BA Oeste,261.0,263.0
02/08/2022,MT Norte,269.0,271.0
02/08/2022,MT Sudoeste,265.0,267.0
02/08/2022,MT Cuiabá*,273.0,275.0
02/08/2022,MT Sudeste,271.0,273.0
02/08/2022,PR Noroeste,272.0,274.0
02/08/2022,SC,287.5,289.5
02/08/2022,MA Oeste,258.0,260.0
02/08/2022,Alagoas,286.5,288.5
02/08/2022,PA Marabá,267.0,269.0
02/08/2022,PA Redenção,264.0,266.0
02/08/2022,PA Paragominas,274.0,276.0
02/08/2022,RO Sudeste,254.0,256.0
02/08/2022,TO Sul,257.0,259.0
02/08/2022,TO Norte,266.0,268.0
02/08/2022,Acre,244.5,246.5
02/08/2022,ES,269.0,271.0
02/08/2022,RJ,271.0,273.0
03/08/2022,SP Barretos,274.0,276.0
03/08/2022,SP Araçatuba,274.0,276.0
03/08/2022,MG Triângulo,264.0,266.0
03/08/2022,MG B.Horizonte,264.0,266.0
03/08/2022,MG Norte,269.0,271.0
03/08/2022,MG Sul,270.0,272.0
03/08/2022,GO Goiânia,274.0,276.0
03/08/2022,GO Reg. Sul,267.0,269.0
03/08/2022,MS Dourados,271.0,273.0
03/08/2022,MS C. Grande,267.0,269.0
03/08/2022,MS Três Lagoas,259.0,261.0
03/08/2022,RS Oeste**,9.75,9.85
03/08/2022,RS Pelotas**,9.85,9.95
03/08/2022,BA Sul,269.0,271.0
03/08/2022,BA Oeste,261.0,263.0
03/08/2022,MT Norte,267.0,269.0
03/08/2022,MT Sudoeste,266.0,268.0
03/08/2022,MT Cuiabá*,273.0,275.0
03/08/2022,MT Sudeste,271.0,273.0
03/08/2022,PR Noroeste,270.0,272.0
03/08/2022,SC,287.5,289.5
03/08/2022,MA Oeste,258.0,260.0
03/08/2022,Alagoas,286.5,288.5
03/08/2022,PA Marabá,266.0,268.0
03/08/2022,PA Redenção,263.0,265.0
03/08/2022,PA Paragominas,274.0,276.0
03/08/2022,RO Sudeste,252.0,254.0
