data,região,à vista,30 dias
06/07/2022,MS Três Lagoas,291.5,293.5
06/07/2022,RS Oeste**,10.65,10.75
06/07/2022,RS Pelotas**,10.7,10.8
06/07/2022,BA Sul,280.5,282.5
06/07/2022,BA Oeste,281.5,283.5
06/07/2022,MT Norte,288.5,290.5
06/07/2022,MT Sudoeste,289.5,291.5
06/07/2022,MT Cuiabá*,288.5,290.5
06/07/2022,MT Sudeste,287.5,289.5
06/07/2022,PR Noroeste,304.5,306.5
06/07/2022,SC,315.0,317.0
06/07/2022,MA Oeste,279.0,280.5
06/07/2022,Alagoas,296.5,298.5
06/07/2022,PA Marabá,283.5,285.5
06/07/2022,PA Redenção,280.5,282.5
06/07/2022,PA Paragominas,288.5,290.5
06/07/2022,RO Sudeste,271.0,273.0
06/07/2022,TO Sul,280.5,282.5
06/07/2022,TO Norte,291.5,293.5
06/07/2022,Acre,259.0,261.0
06/07/2022,ES,283.5,285.5
06/07/2022,RJ,293.5,295.5
07/07/2022,SP Barretos,310.5,312.0
07/07/2022,SP Araçatuba,310.5,312.0
07/07/2022,MG Triângulo,288.5,290.5
07/07/2022,MG B.Horizonte,293.5,295.5
07/07/2022,MG Norte,288.5,290.5
07/07/2022,MG Sul,292.5,294.5
07/07/2022,GO Goiânia,293.5,295.5
07/07/2022,GO Reg. Sul,291.5,293.5
07/07/2022,MS Dourados,293.5,295.5
07/07/2022,MS C. Grande,290.5,292.5
07/07/2022,MS Três Lagoas,291.5,293.5
07/07/2022,RS Oeste**,10.65,10.75
07/07/2022,RS Pelotas**,10.7,10.8
07/07/2022,BA Sul,280.5,282.5
07/07/2022,BA Oeste,281.5,283.5
07/07/2022,MT Norte,286.5,288.5
07/07/2022,MT Sudoeste,289.5,291.5
07/07/2022,MT Cuiabá*,288.5,290.5
07/07/2022,MT Sudeste,286.5,288.5
07/07/2022,PR Noroeste,304.5,306.5
07/07/2022,SC,315.0,317.0
07/07/2022,MA Oeste,280.0,282.0
07/07/2022,Alagoas,296.5,298.5
07/07/2022,PA Marabá,281.5,283.5
07/07/2022,PA Redenção,280.5,282.5
07/07/2022,PA Paragominas,288.5,290.5
07/07/2022,RO Sudeste,271.0,273.0
07/07/2022,TO Sul,280.5,282.5
07/07/2022,TO Norte,289.5,291.5
07/07/2022,Acre,259.0,261.0
07/07/2022,ES,283.5,285.5
07/07/2022,RJ,293.5,295.5
08/07/2022,SP Barretos,310.5,312.0
08/07/2022,SP Araçatuba,310.5,312.0
08/07/2022,MG Triângulo,288.5,290.5
08/07/2022,MG B.Horizonte,293.5,295.5
08/07/2022,MG Norte,288.5,290.5
08/07/2022,MG Sul,292.5,294.5
08/07/2022,GO Goiânia,293.5,295.5
08/07/2022,GO Reg. Sul,291.5,293.5
08/07/2022,MS Dourados,293.5,295.5
08/07/2022,MS C. Grande,290.5,292.5
08/07/2022,MS Três Lagoas,293.5,295.5
08/07/2022,RS Oeste**,10.65,10.75
08/07/2022,RS Pelotas**,10.7,10.8
08/07/2022,BA Sul,280.5,282.5
08/07/2022,BA Oeste,281.5,283.5
08/07/2022,MT Norte,286.5,288.5
08/07/2022,MT Sudoeste,289.5,291.5
08/07/2022,MT Cuiabá*,288.5,290.5
08/07/2022,MT Sudeste,288.5,290.5
08/07/2022,PR Noroeste,304.5,306.5
08/07/2022,SC,315.0,317.0
08/07/2022,MA Oeste,280.0,282.0
08/07/2022,Alagoas,296.5,298.5
08/07/2022,PA Marabá,280.5,282.5
08/07/2022,PA Redenção,280.5,282.5
08/07/2022,PA Paragominas,288.5,290.5
08/07/2022,RO Sudeste,271.0,273.0
08/07/2022,TO Sul,280.5,282.5
08/07/2022,TO Norte,287.5,289.5
08/07/2022,Acre,264.0,266.0
08/07/2022,ES,283.5,285.5
08/07/2022,RJ,293.5,295.5
11/07/2022,SP Barretos,310.5,312.0
11/07/2022,SP Araçatuba,310.5,312.0
11/07/2022,MG Triângulo,286.5,288.5
11/07/2022,MG B.Horizonte,293.5,295.5
11/07/2022,MG Norte,287.5,289.5
11/07/2022,MG Sul,290.5,292.5
11/07/2022,GO Goiânia,293.5,295.5
11/07/2022,GO Reg. Sul,291.5,293.5
11/07/2022,MS Dourados,293.5,295.5
11/07/2022,MS C. Grande,290.5,292.5
11/07/2022,MS Três Lagoas,293.5,295.5
11/07/2022,RS Oeste**,10.65,10.75
11/07/2022,RS Pelotas**,10.7,10.8
11/07/2022,BA Sul,280.5,282.5
11/07/2022,BA Oeste,281.5,283.5
11/07/2022,MT Norte,286.5,288.5
11/07/2022,MT Sudoeste,288.5,290.5
11/07/2022,MT Cuiabá*,288.5,290.5
11/07/2022,MT Sudeste,288.5,290.5
11/07/2022,PR Noroeste,304.5,306.5
11/07/2022,SC,315.0,317.0
11/07/2022,MA Oeste,280.0,282.0
11/07/2022,Alagoas,296.5,298.5
11/07/2022,PA Marabá,279.0,280.5
11/07/2022,PA Redenção,280.5,282.5
11/07/2022,PA Paragominas,288.5,290.5
11/07/2022,RO Sudeste,271.0,273.0
11/07/2022,TO Sul,279.0,280.5
11/07/2022,TO Norte,283.5,285.5
11/07/2022,Acre,264.0,266.0
11/07/2022,ES,283.5,285.5
11/07/2022,RJ,293.5,295.5
12/07/2022,SP Barretos,310.5,312.0
12/07/2022,SP Araçatuba,310.5,312.0
12/07/2022,MG Triângulo,286.5,288.5
12/07/2022,MG B.Horizonte,293.5,295.5
12/07/2022,MG Norte,287.5,289.5
12/07/2022,MG Sul,290.5,292.5
12/07/2022,GO Goiânia,293.5,295.5
12/07/2022,GO Reg. Sul,291.5,293.5
12/07/2022,MS Dourados,293.5,295.5
12/07/2022,MS C. Grande,290.5,292.5
12/07/2022,MS Três Lagoas,293.5,295.5
12/07/2022,RS Oeste**,10.65,10.75
12/07/2022,RS Pelotas**,10.7,10.8
12/07/2022,BA Sul,280.5,282.5
12/07/2022,BA Oeste,281.5,283.5
12/07/2022,MT Norte,286.5,288.5
12/07/2022,MT Sudoeste,288.5,290.5
12/07/2022,MT Cuiabá*,288.5,290.5
12/07/2022,MT Sudeste,288.5,290.5
12/07/2022,PR Noroeste,304.5,306.5
12/07/2022,SC,315.0,317.0
12/07/2022,MA Oeste,280.0,282.0
12/07/2022,Alagoas,296.5,298.5
12/07/2022,PA Marabá,279.0,280.5
12/07/2022,PA Redenção,280.5,282.5
12/07/2022,PA Paragominas,288.5,290.5
12/07/2022,RO Sudeste,271.0,273.0
12/07/2022,TO Sul,279.0,280.5
12/07/2022,TO Norte,283.5,285.5
12/07/2022,Acre,264.0,266.0
12/07/2022,ES,283.5,285.5
12/07/2022,RJ,293.5,295.5
13/07/2022,SP Barretos,308.5,310.5
13/07/2022,SP Araçatuba,308.5,310.5
13/07/2022,MG Triângulo,286.5,288.5
13/07/2022,MG B.Horizonte,293.5,295.5
13/07/2022,MG Norte,287.5,289.5
13/07/2022,MG Sul,288.5,290.5
13/07/2022,GO Goiânia,293.5,295.5
13/07/2022,GO Reg. Sul,289.5,291.5
13/07/2022,MS Dourados,293.5,295.5
13/07/2022,MS C. Grande,290.5,292.5
13/07/2022,MS Três Lagoas,290.5,292.5
13/07/2022,RS Oeste**,10.65,10.75
13/07/2022,RS Pelotas**,10.7,10.8
13/07/2022,BA Sul,280.5,282.5
13/07/2022,BA Oeste,281.5,283.5
13/07/2022,MT Norte,286.5,288.5
13/07/2022,MT Sudoeste,288.5,290.5
13/07/2022,MT Cuiabá*,288.5,290.5
13/07/2022,MT Sudeste,288.5,290.5
13/07/2022,PR Noroeste,304.5,306.5
13/07/2022,SC,315.0,317.0
13/07/2022,MA Oeste,280.0,282.0
13/07/2022,Alagoas,296.5,298.5
13/07/2022,PA Marabá,279.0,280.5
13/07/2022,PA Redenção,280.5,282.5
13/07/2022,PA Paragominas,285.5,287.5
13/07/2022,RO Sudeste,271.0,273.0
13/07/2022,TO Sul,279.0,280.5
13/07/2022,TO Norte,283.5,285.5
13/07/2022,Acre,264.0,266.0
13/07/2022,ES,283.5,285.5
13/07/2022,RJ,293.5,295.5
14/07/2022,SP Barretos,306.5,308.5
14/07/2022,SP Araçatuba,306.5,308.5
14/07/2022,MG Triângulo,283.5,285.5
14/07/2022,MG B.Horizonte,291.5,293.5
14/07/2022,MG Norte,285.5,287.5
14/07/2022,MG Sul,288.5,290.5
14/07/2022,GO Goiânia,291.5,293.5
14/07/2022,GO Reg. Sul,288.5,290.5
14/07/2022,MS Dourados,293.5,295.5
14/07/2022,MS C. Grande,290.5,292.5
14/07/2022,MS Três Lagoas,288.5,290.5
14/07/2022,RS Oeste**,10.65,10.75
14/07/2022,RS Pelotas**,10.6,10.7
14/07/2022,BA Sul,279.0,280.5
14/07/2022,BA Oeste,281.5,283.5
14/07/2022,MT Norte,286.5,288.5
14/07/2022,MT Sudoeste,286.5,288.5
14/07/2022,MT Cuiabá*,288.5,290.5
14/07/2022,MT Sudeste,287.5,289.5
14/07/2022,PR Noroeste,303.5,305.5
14/07/2022,SC,313.0,315.0
14/07/2022,MA Oeste,280.0,282.0
14/07/2022,Alagoas,295.5,297.5
14/07/2022,PA Marabá,278.0,279.5
14/07/2022,PA Redenção,279.0,280.5
14/07/2022,PA Paragominas,285.5,287.5
14/07/2022,RO Sudeste,271.0,273.0
14/07/2022,TO Sul,279.0,280.5
14/07/2022,TO Norte,283.5,285.5
14/07/2022,Acre,264.0,266.0
14/07/2022,ES,283.5,285.5
14/07/2022,RJ,293.5,295.5
15/07/2022,SP Barretos,306.5,308.5
15/07/2022,SP Araçatuba,306.5,308.5
15/07/2022,MG Triângulo,283.5,285.5
15/07/2022,MG B.Horizonte,291.5,293.5
15/07/2022,MG Norte,283.5,285.5
15/07/2022,MG Sul,288.5,290.5
15/07/2022,GO Goiânia,291.5,293.5
15/07/2022,GO Reg. Sul,288.5,290.5
15/07/2022,MS Dourados,293.5,295.5
15/07/2022,MS C. Grande,290.5,292.5
15/07/2022,MS Três Lagoas,288.5,290.5
15/07/2022,RS Oeste**,10.65,10.75
15/07/2022,RS Pelotas**,10.6,10.7
15/07/2022,BA Sul,277.0,279.0
15/07/2022,BA Oeste,281.5,283.5
15/07/2022,MT Norte,286.5,288.5
15/07/2022,MT Sudoeste,286.5,288.5
15/07/2022,MT Cuiabá*,288.5,290.5
15/07/2022,MT Sudeste,287.5,289.5
15/07/2022,PR Noroeste,303.5,305.5
15/07/2022,SC,313.0,315.0
15/07/2022,MA Oeste,280.0,282.0
15/07/2022,Alagoas,295.5,297.5
15/07/2022,PA Marabá,278.0,279.5
15/07/2022,PA Redenção,279.0,280.5
15/07/2022,PA Paragominas,285.5,287.5
15/07/2022,RO Sudeste,271.0,273.0
15/07/2022,TO Sul,277.0,279.0
15/07/2022,TO Norte,283.5,285.5
15/07/2022,Acre,264.0,266.0
15/07/2022,ES,283.5,285.5
15/07/2022,RJ,293.5,295.5
18/07/2022,SP Barretos,306.5,308.5
18/07/2022,SP Araçatuba,306.5,308.5
18/07/2022,MG Triângulo,282.5,284.5
18/07/2022,MG B.Horizonte,288.5,290.5
18/07/2022,MG Norte,283.5,285.5
18/07/2022,MG Sul,288.5,290.5
18/07/2022,GO Goiânia,291.5,293.5
18/07/2022,GO Reg. Sul,288.5,290.5
18/07/2022,MS Dourados,293.5,295.5
18/07/2022,MS C. Grande,288.5,290.5
18/07/2022,MS Três Lagoas,286.5,288.5
18/07/2022,RS Oeste**,10.65,10.75
18/07/2022,RS Pelotas**,10.6,10.7
18/07/2022,BA Sul,275.0,277.0
18/07/2022,BA Oeste,281.5,283.5
18/07/2022,MT Norte,284.5,286.5
18/07/2022,MT Sudoeste,284.5,286.5
18/07/2022,MT Cuiabá*,288.5,290.5
18/07/2022,MT Sudeste,285.5,287.5
18/07/2022,PR Noroeste,303.5,305.5
18/07/2022,SC,313.0,315.0
18/07/2022,MA Oeste,280.0,282.0
18/07/2022,Alagoas,295.5,297.5
18/07/2022,PA Marabá,278.0,279.5
18/07/2022,PA Redenção,279.0,280.5
18/07/2022,PA Paragominas,285.5,287.5
18/07/2022,RO Sudeste,271.0,273.0
18/07/2022,TO Sul,277.0,279.0
18/07/2022,TO Norte,283.5,285.5
18/07/2022,Acre,264.0,266.0
18/07/2022,ES,281.5,283.5
18/07/2022,RJ,293.5,295.5
19/07/2022,SP Barretos,304.5,306.5
19/07/2022,SP Araçatuba,304.5,306.5
19/07/2022,MG Triângulo,282.5,284.5
19/07/2022,MG B.Horizonte,287.5,289.5
19/07/2022,MG Norte,283.5,285.5
19/07/2022,MG Sul,287.5,289.5
19/07/2022,GO Goiânia,291.5,293.5
19/07/2022,GO Reg. Sul,288.5,290.5
19/07/2022,MS Dourados,293.5,295.5
19/07/2022,MS C. Grande,288.5,290.5
19/07/2022,MS Três Lagoas,286.5,288.5
19/07/2022,RS Oeste**,10.75,10.85
19/07/2022,RS Pelotas**,10.7,10.8
19/07/2022,BA Sul,275.0,277.0
19/07/2022,BA Oeste,279.5,281.5
19/07/2022,MT Norte,284.5,286.5
19/07/2022,MT Sudoeste,285.5,287.5
19/07/2022,MT Cuiabá*,288.5,290.5
19/07/2022,MT Sudeste,285.5,287.5
19/07/2022,PR Noroeste,301.5,303.5
19/07/2022,SC,313.0,315.0
19/07/2022,MA Oeste,279.0,281.0
19/07/2022,Alagoas,296.5,298.5
19/07/2022,PA Marabá,276.0,278.0
19/07/2022,PA Redenção,277.0,279.0
19/07/2022,PA Paragominas,285.5,287.5
19/07/2022,RO Sudeste,269.0,271.0
19/07/2022,TO Sul,277.0,279.0
19/07/2022,TO Norte,283.5,285.5
19/07/2022,Acre,264.0,266.0
19/07/2022,ES,279.5,281.5
19/07/2022,RJ,293.5,295.5
20/07/2022,SP Barretos,303.5,305.5
20/07/2022,SP Araçatuba,303.5,305.5
20/07/2022,MG Triângulo,280.5,282.5
20/07/2022,MG B.Horizonte,283.5,285.5
20/07/2022,MG Norte,283.5,285.5
20/07/2022,MG Sul,287.5,289.5
20/07/2022,GO Goiânia,288.5,290.5
20/07/2022,GO Reg. Sul,285.5,287.5
20/07/2022,MS Dourados,291.5,293.5
20/07/2022,MS C. Grande,288.5,290.5
20/07/2022,MS Três Lagoas,285.5,287.5
20/07/2022,RS Oeste**,10.65,10.75
20/07/2022,RS Pelotas**,10.7,10.8
20/07/2022,BA Sul,275.0,277.0
20/07/2022,BA Oeste,278.0,279.5
20/07/2022,MT Norte,284.5,286.5
20/07/2022,MT Sudoeste,284.5,286.5
20/07/2022,MT Cuiabá*,285.5,287.5
20/07/2022,MT Sudeste,283.5,285.5
20/07/2022,PR Noroeste,301.5,303.5
20/07/2022,SC,313.0,315.0
20/07/2022,MA Oeste,279.0,281.0
20/07/2022,Alagoas,296.5,298.5
20/07/2022,PA Marabá,276.0,278.0
20/07/2022,PA Redenção,276.0,278.0
20/07/2022,PA Paragominas,285.5,287.5
20/07/2022,RO Sudeste,269.0,271.0
20/07/2022,TO Sul,277.0,279.0
20/07/2022,TO Norte,281.5,283.5
20/07/2022,Acre,262.0,264.0
20/07/2022,ES,279.0,280.5
20/07/2022,RJ,293.5,295.5
21/07/2022,SP Barretos,303.5,305.5
21/07/2022,SP Araçatuba,303.5,305.5
21/07/2022,MG Triângulo,280.5,282.5
21/07/2022,MG B.Horizonte,282.5,284.5
21/07/2022,MG Norte,283.5,285.5
21/07/2022,MG Sul,287.5,289.5
21/07/2022,GO Goiânia,290.5,292.5
21/07/2022,GO Reg. Sul,285.5,287.5
21/07/2022,MS Dourados,290.5,292.5
21/07/2022,MS C. Grande,288.5,290.5
21/07/2022,MS Três Lagoas,285.5,287.5
21/07/2022,RS Oeste**,10.65,10.75
21/07/2022,RS Pelotas**,10.75,10.85
21/07/2022,BA Sul,275.0,277.0
21/07/2022,BA Oeste,278.0,279.5
21/07/2022,MT Norte,284.5,286.5
21/07/2022,MT Sudoeste,284.5,286.5
21/07/2022,MT Cuiabá*,287.5,289.5
21/07/2022,MT Sudeste,285.5,287.5
21/07/2022,PR Noroeste,301.5,303.5
21/07/2022,SC,313.0,315.0
21/07/2022,MA Oeste,277.0,279.0
21/07/2022,Alagoas,296.5,298.5
21/07/2022,PA Marabá,276.0,278.0
21/07/2022,PA Redenção,276.0,278.0
21/07/2022,PA Paragominas,286.5,288.5
21/07/2022,RO Sudeste,269.0,271.0
21/07/2022,TO Sul,277.0,279.0
21/07/2022,TO Norte,280.5,282.5
21/07/2022,Acre,264.0,266.0
21/07/2022,ES,279.0,280.5
21/07/2022,RJ,293.5,295.5
22/07/2022,SP Barretos,303.5,305.5
22/07/2022,SP Araçatuba,303.5,305.5
22/07/2022,MG Triângulo,280.5,282.5
22/07/2022,MG B.Horizonte,280.5,282.5
22/07/2022,MG Norte,283.5,285.5
22/07/2022,MG Sul,287.5,289.5
22/07/2022,GO Goiânia,288.5,290.5
22/07/2022,GO Reg. Sul,285.5,287.5
22/07/2022,MS Dourados,288.5,290.5
22/07/2022,MS C. Grande,288.5,290.5
22/07/2022,MS Três Lagoas,285.5,287.5
22/07/2022,RS Oeste**,10.65,10.75
22/07/2022,RS Pelotas**,10.75,10.85
22/07/2022,BA Sul,275.0,277.0
22/07/2022,BA Oeste,278.0,279.5
22/07/2022,MT Norte,284.5,286.5
22/07/2022,MT Sudoeste,284.5,286.5
22/07/2022,MT Cuiabá*,287.5,289.5
22/07/2022,MT Sudeste,285.5,287.5
22/07/2022,PR Noroeste,301.5,303.5
22/07/2022,SC,313.0,315.0
22/07/2022,MA Oeste,277.0,279.0
22/07/2022,Alagoas,296.5,298.5
22/07/2022,PA Marabá,276.0,278.0
22/07/2022,PA Redenção,276.0,278.0
22/07/2022,PA Paragominas,288.5,290.5
22/07/2022,RO Sudeste,269.0,271.0
22/07/2022,TO Sul,277.0,279.0
22/07/2022,TO Norte,280.5,282.5
22/07/2022,Acre,264.0,266.0
22/07/2022,ES,279.0,280.5
22/07/2022,RJ,293.5,295.5
25/07/2022,SP Barretos,303.5,305.5
25/07/2022,SP Araçatuba,303.5,305.5
25/07/2022,MG Triângulo,280.5,282.5
25/07/2022,MG B.Horizonte,280.5,282.5
25/07/2022,MG Norte,283.5,285.5
25/07/2022,MG Sul,287.5,289.5
25/07/2022,GO Goiânia,288.5,290.5
25/07/2022,GO Reg. Sul,285.5,287.5
25/07/2022,MS Dourados,288.5,290.5
25/07/2022,MS C. Grande,288.5,290.5
25/07/2022,MS Três Lagoas,285.5,287.5
25/07/2022,RS Oeste**,10.65,10.75
25/07/2022,RS Pelotas**,10.75,10.85
25/07/2022,BA Sul,275.0,277.0
25/07/2022,BA Oeste,278.0,279.5
25/07/2022,MT Norte,284.5,286.5
25/07/2022,MT Sudoeste,284.5,286.5
25/07/2022,MT Cuiabá*,287.5,289.5
25/07/2022,MT Sudeste,285.5,287.5
25/07/2022,PR Noroeste,301.5,303.5
25/07/2022,SC,313.0,315.0
25/07/2022,MA Oeste,277.0,279.0
25/07/2022,Alagoas,296.5,298.5
25/07/2022,PA Marabá,276.0,278.0
25/07/2022,PA Redenção,276.0,278.0
25/07/2022,PA Paragominas,288.5,290.5
25/07/2022,RO Sudeste,269.0,271.0
25/07/2022,TO Sul,279.0,280.5
25/07/2022,TO Norte,280.5,282.5
25/07/2022,Acre,264.0,266.0
25/07/2022,ES,279.0,280.5
25/07/2022,RJ,293.5,295.5
26/07/2022,SP Barretos,303.5,305.5
26/07/2022,SP Araçatuba,303.5,305.5
26/07/2022,MG Triângulo,280.5,282.5
26/07/2022,MG B.Horizonte,280.5,282.5
26/07/2022,MG Norte,283.5,285.5
26/07/2022,MG Sul,288.5,290.5
26/07/2022,GO Goiânia,288.5,290.5
26/07/2022,GO Reg. Sul,285.5,287.5
26/07/2022,MS Dourados,287.5,289.5
26/07/2022,MS C. Grande,287.5,289.5
26/07/2022,MS Três Lagoas,283.5,285.5
26/07/2022,RS Oeste**,10.7,10.8
26/07/2022,RS Pelotas**,10.8,10.9
26/07/2022,BA Sul,275.0,277.0
26/07/2022,BA Oeste,279.0,280.5
26/07/2022,MT Norte,284.5,286.5
26/07/2022,MT Sudoeste,284.5,286.5
26/07/2022,MT Cuiabá*,287.5,289.5
26/07/2022,MT Sudeste,285.5,287.5
26/07/2022,PR Noroeste,300.5,302.5
26/07/2022,SC,315.0,317.0
26/07/2022,MA Oeste,275.0,277.0
26/07/2022,Alagoas,297.5,299.5
26/07/2022,PA Marabá,276.0,278.0
26/07/2022,PA Redenção,276.0,278.0
26/07/2022,PA Paragominas,286.5,288.5
26/07/2022,RO Sudeste,268.0,270.0
26/07/2022,TO Sul,279.0,280.5
26/07/2022,TO Norte,279.0,280.5
26/07/2022,Acre,264.0,266.0
26/07/2022,ES,278.0,279.5
26/07/2022,RJ,290.5,292.5
27/07/2022,SP Barretos,303.5,305.5
27/07/2022,SP Araçatuba,303.5,305.5
27/07/2022,MG Triângulo,280.5,282.5
27/07/2022,MG B.Horizonte,279.0,280.5
27/07/2022,MG Norte,283.5,285.5
27/07/2022,MG Sul,287.5,289.5
27/07/2022,GO Goiânia,288.5,290.5
27/07/2022,GO Reg. Sul,285.5,287.5
27/07/2022,MS Dourados,285.5,287.5
27/07/2022,MS C. Grande,285.5,287.5
27/07/2022,MS Três Lagoas,282.5,284.5
27/07/2022,RS Oeste**,10.7,10.8
27/07/2022,RS Pelotas**,10.8,10.9
27/07/2022,BA Sul,274.0,276.0
27/07/2022,BA Oeste,279.0,280.5
27/07/2022,MT Norte,283.5,285.5
27/07/2022,MT Sudoeste,284.5,286.5
27/07/2022,MT Cuiabá*,287.5,289.5
27/07/2022,MT Sudeste,285.5,287.5
27/07/2022,PR Noroeste,298.5,300.5
27/07/2022,SC,315.0,317.0
27/07/2022,MA Oeste,275.0,277.0
27/07/2022,Alagoas,297.5,299.5
27/07/2022,PA Marabá,276.0,278.0
27/07/2022,PA Redenção,276.0,278.0
27/07/2022,PA Paragominas,283.5,285.5
27/07/2022,RO Sudeste,268.0,270.0
27/07/2022,TO Sul,279.0,280.5
27/07/2022,TO Norte,279.0,280.5
27/07/2022,Acre,264.0,266.0
27/07/2022,ES,277.0,279.0
27/07/2022,RJ,290.5,292.5
28/07/2022,SP Barretos,301.5,303.5
28/07/2022,SP Araçatuba,301.5,303.5
28/07/2022,MG Triângulo,280.5,282.5
28/07/2022,MG B.Horizonte,279.0,280.5
28/07/2022,MG Norte,283.5,285.5
28/07/2022,MG Sul,287.5,289.5
28/07/2022,GO Goiânia,288.5,290.5
28/07/2022,GO Reg. Sul,285.5,287.5
28/07/2022,MS Dourados,285.5,287.5
28/07/2022,MS C. Grande,285.5,287.5
28/07/2022,MS Três Lagoas,282.5,284.5
28/07/2022,RS Oeste**,10.7,10.8
28/07/2022,RS Pelotas**,10.8,10.9
28/07/2022,BA Sul,274.0,276.0
28/07/2022,BA Oeste,279.0,280.5
28/07/2022,MT Norte,283.5,285.5
28/07/2022,MT Sudoeste,284.5,286.5
28/07/2022,MT Cuiabá*,287.5,289.5
28/07/2022,MT Sudeste,285.5,287.5
28/07/2022,PR Noroeste,298.5,300.5
28/07/2022,SC,315.0,317.0
28/07/2022,MA Oeste,275.0,277.0
28/07/2022,Alagoas,297.5,299.5
28/07/2022,PA Marabá,276.0,278.0
28/07/2022,PA Redenção,276.0,278.0
28/07/2022,PA Paragominas,283.5,285.5
28/07/2022,RO Sudeste,268.0,270.0
28/07/2022,TO Sul,279.0,280.5
28/07/2022,TO Norte,279.0,280.5
28/07/2022,Acre,259.0,261.0
28/07/2022,ES,277.0,279.0
28/07/2022,RJ,290.5,292.5
29/07/2022,SP Barretos,301.5,303.5
29/07/2022,SP Araçatuba,301.5,303.5
29/07/2022,MG Triângulo,280.5,282.5
29/07/2022,MG B.Horizonte,279.0,280.5
29/07/2022,MG Norte,283.5,285.5
29/07/2022,MG Sul,285.5,287.5
29/07/2022,GO Goiânia,288.5,290.5
29/07/2022,GO Reg. Sul,285.5,287.5
29/07/2022,MS Dourados,285.5,287.5
29/07/2022,MS C. Grande,285.5,287.5
29/07/2022,MS Três Lagoas,282.5,284.5
29/07/2022,RS Oeste**,10.7,10.8
29/07/2022,RS Pelotas**,10.8,10.9
29/07/2022,BA Sul,274.0,276.0
29/07/2022,BA Oeste,279.0,280.5
29/07/2022,MT Norte,283.5,285.5
29/07/2022,MT Sudoeste,284.5,286.5
29/07/2022,MT Cuiabá*,287.5,289.5
29/07/2022,MT Sudeste,285.5,287.5
29/07/2022,PR Noroeste,298.5,300.5
29/07/2022,SC,315.0,317.0
29/07/2022,MA Oeste,275.0,277.0
29/07/2022,Alagoas,297.5,299.5
29/07/2022,PA Marabá,276.0,278.0
29/07/2022,PA Redenção,276.0,278.0
29/07/2022,PA Paragominas,283.5,285.5
29/07/2022,RO Sudeste,268.0,270.0
29/07/2022,TO Sul,279.0,280.5
29/07/2022,TO Norte,279.0,280.5
29/07/2022,Acre,259.0,261.0
29/07/2022,ES,279.0,280.5
29/07/2022,RJ,290.5,292.5
01/08/2022,SP Barretos,301.5,303.5
01/08/2022,SP Araçatuba,301.5,303.5
01/08/2022,MG Triângulo,280.5,282.5
01/08/2022,MG B.Horizonte,277.0,279.0
01/08/2022,MG Norte,283.5,285.5
01/08/2022,MG Sul,283.5,285.5
01/08/2022,GO Goiânia,288.5,290.5
01/08/2022,GO Reg. Sul,285.5,287.5
01/08/2022,MS Dourados,285.5,287.5
01/08/2022,MS C. Grande,285.5,287.5
01/08/2022,MS Três Lagoas,282.5,284.5
01/08/2022,RS Oeste**,10.7,10.8
01/08/2022,RS Pelotas**,10.8,10.9
01/08/2022,BA Sul,274.0,276.0
01/08/2022,BA Oeste,279.0,280.5
01/08/2022,MT Norte,285.5,287.5
01/08/2022,MT Sudoeste,284.5,286.5
01/08/2022,MT Cuiabá*,287.5,289.5
01/08/2022,MT Sudeste,285.5,287.5
01/08/2022,PR Noroeste,298.5,300.5
01/08/2022,SC,315.0,317.0
01/08/2022,MA Oeste,275.0,277.0
01/08/2022,Alagoas,297.5,299.5
01/08/2022,PA Marabá,276.0,278.0
01/08/2022,PA Redenção,276.0,278.0
01/08/2022,PA Paragominas,281.5,283.5
01/08/2022,RO Sudeste,268.0,270.0
01/08/2022,TO Sul,279.0,280.5
01/08/2022,TO Norte,279.0,280.5
01/08/2022,Acre,259.0,261.0
01/08/2022,ES,279.0,280.5
01/08/2022,RJ,290.5,292.5
02/08/2022,SP Barretos,299.5,301.5
02/08/2022,SP Araçatuba,299.5,301.5
02/08/2022,MG Triângulo,280.5,282.5
02/08/2022,MG B.Horizonte,279.0,280.5
02/08/2022,MG Norte,283.5,285.5
02/08/2022,MG Sul,283.5,285.5
02/08/2022,GO Goiânia,288.5,290.5
02/08/2022,GO Reg. Sul,285.5,287.5
02/08/2022,MS Dourados,285.5,287.5
02/08/2022,MS C. Grande,285.5,287.5
02/08/2022,MS Três Lagoas,282.5,284.5
02/08/2022,RS Oeste**,10.7,10.8
02/08/2022,RS Pelotas**,10.8,10.9
02/08/2022,BA Sul,274.0,276.0
02/08/2022,BA Oeste,279.0,280.5
02/08/2022,MT Norte,285.5,287.5
02/08/2022,MT Sudoeste,284.5,286.5
02/08/2022,MT Cuiabá*,287.5,289.5
02/08/2022,MT Sudeste,285.5,287.5
02/08/2022,PR Noroeste,298.5,300.5
02/08/2022,SC,317.0,319.0
02/08/2022,MA Oeste,275.0,277.0
02/08/2022,Alagoas,297.5,299.5
02/08/2022,PA Marabá,276.0,278.0
02/08/2022,PA Redenção,276.0,278.0
02/08/2022,PA Paragominas,281.5,283.5
02/08/2022,RO Sudeste,268.0,270.0
02/08/2022,TO Sul,279.0,280.5
02/08/2022,TO Norte,279.0,280.5
02/08/2022,Acre,259.0,261.0
02/08/2022,ES,279.0,280.5
02/08/2022,RJ,290.5,292.5
03/08/2022,SP Barretos,297.5,299.5
